mean,median,stdev,zeros,scores,angle
163.31869504999236,143.69320275418096,127.4068897021618,10,"[0.181445020701001, 0.8303844491147943, 1.7757903220802138, 2.975096972949432, 4.410561979867002, 6.071417036053308, 7.952562745727812, 10.049517236455824, 12.359499904817858, 14.880484324834525, 17.611092024299865, 20.54940267048987, 23.694032281247388, 27.04372075739356, 30.59737605260742, 34.35206679134051, 38.30719396305294, 42.46089234801692, 46.810808272838734, 51.354633344849596, 56.08987011272787, 61.01381522945067, 66.12360727194444, 71.41596229276864, 76.88765272761161, 82.53510027653373, 88.35434303134103, 94.34154219660704, 100.49087643315794, 106.79857364814886, 113.26007369894661, 119.8695215030825, 126.62038212447139, 133.50832479263835, 140.52578076446179, 147.66622859822786, 154.9238615417167, 162.28889064466372, 169.75637875716063, 177.31495706258417, 184.9593309289295, 192.67708498908917, 200.46143427752654, 208.30033278011175, 216.18424461669005, 224.1020903653337, 232.04062611245462, 239.98946243793708, 247.93406392584768, 255.8604620979217, 263.75532068609317, 271.60224123548363, 279.3837224660025, 287.0837716825333, 294.6836278262733, 302.16259732453057, 309.49860733482194, 316.6696919915822, 323.65099948325417, 330.4152140043907, 336.9327238916227, 343.17007996969426, 349.0920732608186, 354.6583476346698, 359.82286387609236, 364.5323778471484, 368.7240625887708, 372.3209323964331, 375.22393526766217, 377.29330847008265, 378.1841558463501, 377.67049794862857, 375.8509595260949, 373.149480002875, 369.72275542239794, 365.67809777886583, 361.0970192731954, 356.04564691453743, 350.5795316115237, 344.7462070213571, 338.5874890072366, 332.1396092451799, 325.4367915136066, 318.5094249822445, 311.38530953125417, 304.08991010987427, 296.6463652391855, 289.0759068838406, 281.40009961748973, 273.63803752360076, 265.8066446315247, 257.92272070967107, 250.00298078452576, 242.06214770516954, 234.1128028483385, 226.17034887952832, 218.24612872687936, 210.3520296147266, 202.50089097354785, 194.70078881889776, 186.96484211795843, 179.30026245126433, 171.71850535666255, 164.22639432473358, 156.83422722500353, 149.54752453571498, 142.3764943539169, 135.32557451467605, 128.4035323486461, 121.61651654537607, 114.96913146769502, 108.46891001790884, 102.12101507260483, 95.92903189567281, 89.89924418670296, 84.03607822373723, 78.34373106300283, 72.82606177512208, 67.48643874442358, 62.3284660920572, 57.35566379935703, 52.57099747397023, 47.97727531582287, 43.5767350919977, 39.371498524855184, 35.364053818285974, 31.556619420317976, 27.95107657460369, 24.54768450893041, 21.34958530621999, 18.35710849091494, 15.572757887957653, 12.996550396173534, 10.631184441590714, 8.478502025691553, 6.541046350980632, 4.82199196921026, 3.3273120698616667, 2.06492177624638, 1.0508066481909581, 0.3174242223846375, 0, 0, 0.12692479044672655, 0.7329678924029417, 1.644832875117678, 2.81437731913287, 4.221144796460181, 5.854827587869545, 7.708919391173915, 9.779382052020285, 12.063317206556874, 14.558561788703832, 17.263708326920355, 20.176026076202156, 23.29575469544109, 26.619861927073416, 30.148392873571176, 33.87872816954601, 37.80919329356504, 41.93840410245519, 46.264181139243725, 50.78421488314558, 55.4959737062202, 60.396818827889675, 65.48392342825647, 70.7539876402154, 76.20385128189308, 81.82998271875417, 87.62846612591785, 93.5950030710274, 99.72437292845453, 106.01303137175826, 112.45603401298915, 119.0472286360671, 125.7810253624417, 132.65270459822202, 139.6542184909353, 146.78016209439332, 154.02342920616312, 161.37579365349004, 168.83113140192506, 176.37894684522664, 184.0131990874384, 191.72231740841954, 199.4991073699424, 207.33182116225697, 215.21077153616855, 223.1253424755577, 231.0617384403555, 239.00997418841638, 246.9559337751487, 254.8853145804261, 262.7847642811859, 270.63871435798893, 278.429039322355, 286.14013202466583, 293.75338556175706, 301.24846857157104, 308.60311007770645, 315.7959237137842, 322.80196353379836, 329.59451609126995, 336.144139530979, 342.4178979133394, 348.38081998999235, 353.9932724684774, 359.20997557167817, 363.9786883027923, 368.23802639927686, 371.9129509550683, 374.9079043167804, 377.0898429197162, 378.1543288810733, 377.8206477281374, 376.1267932380739, 373.52405103646674, 370.18018681544993, 366.2068957175176, 361.68804462682255, 356.69149585045, 351.27377265181536, 345.48332197427055, 339.36261139738684, 332.948526634683, 326.2753143514379, 319.37412510628997, 312.2727543852535, 304.99726046482175, 297.5708483793842, 290.0147386390987, 282.35086241734354, 274.59847419238343, 266.7748742741142, 258.8962899685312, 250.9802389559474, 243.04139476956752, 235.0920629632326, 227.14804756624144, 219.2210982147331, 211.32255242762224, 203.46564572577054, 195.65851573652344, 187.9141597963098, 180.24046326276317, 172.64792762143244, 165.1443953937057, 157.7392436832487, 150.43924946063305, 143.2537648323042, 136.187397089038, 129.2494244537585, 122.4450834148751, 115.78021147668879, 109.2618723661173, 102.89470175863102, 96.68314848819682, 90.63327206953966, 84.74944156061356, 79.03600124571194, 73.49633603048562, 68.1343049487627, 62.9538073212741, 57.95804056435448, 53.150033237799306, 48.53262896869883, 44.10825391826317, 39.87922310548559, 35.84717451414146, 32.014811500191335, 28.384152375810018, 24.956144892682257, 21.732319564928144, 18.71482794098665, 15.904354211368902, 13.302489473181815, 10.911178700611904, 8.73215028615082, 6.767884398335055, 5.022055744289769, 3.4988739391851773, 2.207370628271768, 1.1613650378240379, 0.39040468033749676, 0, 0, 0.07952768197200766, 0.6401718293282803, 1.518236440479217, 2.6570410454955726, 4.035332458965129, 5.64179161251141, 7.468785505524844, 9.512707784004352, 11.770530262515548, 14.239970987868041, 16.91895340092806, 19.805964690755857, 22.90031700874704, 26.199322117189865, 29.702555469344368, 33.40851222236449, 37.31432104319324, 41.41899050145077, 45.72059544521352, 50.21680094014199, 54.90503529496026, 59.78273658783546, 64.84709481666138, 70.09481039143651, 75.52282889720136, 81.12752543382216, 86.90517283463649, 92.85069681824517, 98.96029095928158, 105.2298192935959, 111.6543838722254, 118.22707075884206, 124.94382127364375, 131.79914972836735, 138.78457622678133, 145.8957909075908, 153.12486999806495, 160.46425853425976, 167.90713131523194, 175.44407906802292, 183.0681326990355, 190.76874863159802, 198.53758097844903, 206.36422416225457, 214.237782412345, 222.14884380947638, 230.082921100215, 238.03040307160202, 245.97771632345584, 253.90963269670672, 261.81364564540223, 269.6741838577681, 277.4730943635749, 285.19495451536477, 292.8213096306686, 300.33218929835806, 307.7052166120007, 314.9192925733348, 321.9496615461708, 328.7701126261139, 335.35136591945707, 341.66099133420744, 347.6642409103684, 353.32218916353094, 358.5902921234398, 363.4172758792097, 367.7431412734132, 371.49468603377545, 374.57962207301875, 376.8709749660137, 378.1034435050435, 377.93937029536824, 376.3890075426175, 373.8874310211349, 370.6280943183058, 366.7274297784132, 362.27182563814165, 357.33095176807194, 351.96235253390523, 346.21541575878877, 340.13328032332936, 333.7534985386694, 327.1104133154296, 320.23576225373347, 313.1576294597194, 305.9022898407088, 298.4933395638613, 290.9518851363357, 283.3002257627785, 275.55777842549173, 267.7422336859528, 259.8693441040409, 251.95709452784928, 244.02042177584332, 236.07150789183152, 228.12615948200423, 220.19667907497208, 212.29366331739354, 204.43105252733955, 196.61731378568948, 188.86461845240768, 181.1817299602078, 173.57855118427088, 166.0637616324148, 158.64599827400346, 151.332720821129, 144.13264067605715, 137.0511103134165, 130.09728866700024, 123.27582625009084, 116.59364908927881, 110.0571178292692, 103.67065949160005, 97.43972815151348, 91.36984568040822, 85.46548175643903, 79.7307585115973, 74.1690836400731, 68.78499378638563, 63.58203016692497, 58.563348737377595, 53.73205297338669, 49.09100381428384, 44.642626404164076, 40.3895303532592, 36.33346521852332, 32.47624510089511, 28.820375129618448, 25.36776352920268, 22.118408439471352, 19.07570031106578, 16.239205758241482, 13.611794361203929, 11.194603732990151, 8.989286650861658, 6.998257422038264, 5.224977770014788, 3.674264182539013, 2.353606667167946, 1.2763868958346798, 0.46868460357677066, 0.011352596615270327, 0, 0.040279319679347614, 0.5521466509146817, 1.395131088706179, 2.5036872372816568, 3.8533081911303224, 5.431566729433262, 7.2321637394397005, 9.249499395153764, 11.48114600606665, 13.924457029437582, 16.577377305353355, 19.439194850589054, 22.50769685111651, 25.781966744367644, 29.259863657746454, 32.94081219147352, 36.82255425234977, 40.90269512600475, 45.18005467315459, 49.65239584329953, 54.317060033511744, 59.17158266379974, 64.21312818103044, 69.43849803884184, 74.84458395251113, 80.42776208636002, 86.18420993147886, 92.10895482484247, 98.19875997652119, 104.44898026849027, 110.85476481140842, 117.40925906943318, 124.10879666560697, 130.94734082166948, 137.91692931761574, 145.01329557883113, 152.22788851758645, 159.55430520123153, 166.98479517398317, 174.51073099993084, 182.12440029365456, 189.8161003726898, 197.57697744757763, 205.3972254690394, 213.26549389131398, 221.17261563440366, 229.10446412784324, 237.05099128038216, 244.99920394560624, 252.93349636673605, 260.84184717031775, 268.70868021816784, 276.5159201315112, 284.2482739734888, 291.8874373867956, 299.4137996895702, 306.8049560774039, 314.0398456284345, 321.09428677384375, 327.94205984096027, 334.5544651507664, 340.89942939882667, 346.9424139267699, 352.64518669941566, 357.96391703173595, 362.8482639887225, 367.23955967312327, 371.0663365695314, 374.23937398780737, 376.6372095171257, 378.0327510461981, 378.0327510461981, 376.6372095171257, 374.23937398780737, 371.0663365695314, 367.23955967312304, 362.8482639887225, 357.96391703173566, 352.64518669941566, 346.9424139267699, 340.89942939882667, 334.5544651507664, 327.94205984096027, 321.09428677384375, 314.0398456284341, 306.8049560774039, 299.4137996895698, 291.8874373867956, 284.2482739734888, 276.5159201315112, 268.70868021816784, 260.84184717031775, 252.93349636673605, 244.99920394560587, 237.05099128038216, 229.10446412784268, 221.17261563440366, 213.26549389131355, 205.3972254690394, 197.57697744757763, 189.8161003726898, 182.12440029365456, 174.51073099993084, 166.98479517398317, 159.55430520123105, 152.22788851758645, 145.01329557883057, 137.91692931761574, 130.94734082166948, 124.10879666560697, 117.40925906943318, 110.85476481140842, 104.44898026849027, 98.19875997652076, 92.10895482484247, 86.18420993147856, 80.42776208636002, 74.84458395251073, 69.43849803884184, 64.21312818103044, 59.17158266379974, 54.317060033511744, 49.65239584329953, 45.18005467315459, 40.90269512600452, 36.82255425234977, 32.94081219147327, 29.259863657746454, 25.781966744367644, 22.50769685111651, 19.439194850589054, 16.577377305353355, 13.924457029437582, 11.481146006066469, 9.249499395153764, 7.232163739439586, 5.431566729433262, 3.8533081911303224, 2.5036872372816568, 1.395131088706179, 0.5521466509146817, 0.040279319679347614, 0, 0.011352596615270327, 0.46868460357681396, 1.2763868958346798, 2.353606667167946, 3.674264182539101, 5.224977770014788, 6.998257422038264, 8.989286650861532, 11.194603732990295, 13.611794361203929, 16.239205758241482, 19.075700311065958, 22.118408439471562, 25.36776352920268, 28.820375129618174, 32.476245100895355, 36.33346521852332, 40.3895303532592, 44.64262640416381, 49.091003814284036, 53.73205297338669, 58.563348737377595, 63.58203016692528, 68.78499378638598, 74.1690836400731, 79.73075851159692, 85.46548175643937, 91.36984568040822, 97.43972815151348, 103.67065949160042, 110.05711782926954, 116.59364908927881, 123.27582625009084, 130.09728866700067, 137.0511103134165, 144.13264067605715, 151.33272082112853, 158.64599827400383, 166.0637616324148, 173.57855118427088, 181.1817299602084, 188.86461845240814, 196.61731378568948, 204.43105252733955, 212.29366331739416, 220.19667907497208, 228.12615948200423, 236.0715078918309, 244.02042177584374, 251.95709452784928, 259.8693441040409, 267.7422336859531, 275.55777842549213, 283.3002257627785, 290.9518851363352, 298.49333956386164, 305.9022898407088, 313.1576294597194, 320.23576225373324, 327.11041331543004, 333.7534985386694, 340.13328032332936, 346.21541575878905, 351.96235253390523, 357.33095176807194, 362.27182563814154, 366.72742977841347, 370.6280943183058, 373.8874310211349, 376.3890075426176, 377.93937029536835, 378.1034435050435, 376.8709749660137, 374.5796220730186, 371.49468603377545, 367.7431412734132, 363.41727587921, 358.59029212343955, 353.32218916353094, 347.6642409103684, 341.660991334207, 335.3513659194566, 328.7701126261139, 321.9496615461713, 314.9192925733344, 307.7052166120007, 300.33218929835806, 292.8213096306691, 285.19495451536415, 277.4730943635749, 269.6741838577681, 261.8136456454016, 253.9096326967062, 245.97771632345584, 238.03040307160254, 230.08292110021443, 222.14884380947638, 214.237782412345, 206.3642241622541, 198.53758097844837, 190.76874863159802, 183.0681326990355, 175.44407906802232, 167.90713131523194, 160.46425853425976, 153.12486999806544, 145.89579090759023, 138.78457622678133, 131.79914972836735, 124.9438212736434, 118.2270707588417, 111.6543838722254, 105.22981929359628, 98.96029095928111, 92.85069681824517, 86.90517283463649, 81.1275254338226, 75.52282889720098, 70.09481039143651, 64.84709481666138, 59.78273658783513, 54.905035294959994, 50.21680094014199, 45.72059544521381, 41.418990501450494, 37.31432104319324, 33.40851222236449, 29.702555469344606, 26.199322117189645, 22.90031700874704, 19.805964690755857, 16.918953400927876, 14.239970987868041, 11.770530262515548, 9.512707784004496, 7.468785505524728, 5.64179161251141, 4.035332458965129, 2.6570410454954905, 1.5182364404791544, 0.6401718293282803, 0.0795276819720181, 0, 0, 0.39040468033749676, 1.1613650378240095, 2.207370628271844, 3.4988739391851773, 5.022055744289725, 6.767884398335163, 8.732150286150889, 10.911178700611904, 13.302489473181737, 15.904354211369057, 18.714827940986755, 21.732319564928144, 24.95614489268216, 28.384152375810118, 32.014811500191335, 35.84717451414135, 39.87922310548589, 44.10825391826331, 48.53262896869883, 53.15003323779911, 57.95804056435483, 62.95380732127426, 68.1343049487627, 73.496336030486, 79.03600124571213, 84.74944156061356, 90.63327206953953, 96.6831484881972, 102.89470175863119, 109.2618723661173, 115.7802114766886, 122.4450834148756, 129.2494244537585, 136.18739708903786, 143.25376483230474, 150.4392494606333, 157.7392436832487, 165.14439539370548, 172.64792762143293, 180.2404632627634, 187.9141597963098, 195.65851573652324, 203.46564572577086, 211.32255242762224, 219.22109821473276, 227.14804756624181, 235.09206296323285, 243.04139476956752, 250.98023895594727, 258.8962899685317, 266.77487427411444, 274.59847419238343, 282.35086241734393, 290.01473863909905, 297.5708483793842, 304.99726046482147, 312.272754385254, 319.37412510629014, 326.2753143514379, 332.9485266346828, 339.3626113973871, 345.48332197427067, 351.27377265181514, 356.6914958504503, 361.6880446268227, 366.2068957175176, 370.1801868154498, 373.524051036467, 376.126793238074, 377.8206477281374, 378.1543288810733, 377.0898429197161, 374.9079043167804, 371.9129509550683, 368.2380263992767, 363.9786883027923, 359.20997557167817, 353.9932724684774, 348.3808199899921, 342.4178979133394, 336.144139530979, 329.59451609126995, 322.80196353379836, 315.7959237137842, 308.60311007770645, 301.2484685715706, 293.75338556175706, 286.14013202466583, 278.429039322355, 270.63871435798836, 262.7847642811859, 254.8853145804261, 246.9559337751482, 239.00997418841638, 231.0617384403555, 223.1253424755577, 215.21077153616807, 207.33182116225697, 199.4991073699424, 191.72231740841954, 184.01319908743795, 176.37894684522664, 168.83113140192506, 161.37579365348958, 154.02342920616312, 146.78016209439332, 139.6542184909353, 132.65270459822165, 125.7810253624417, 119.0472286360671, 112.45603401298915, 106.01303137175826, 99.72437292845453, 93.5950030710274, 87.62846612591743, 81.82998271875417, 76.20385128189308, 70.7539876402154, 65.48392342825613, 60.396818827889675, 55.4959737062202, 50.784214883145275, 46.264181139243725, 41.93840410245519, 37.80919329356504, 33.87872816954573, 30.148392873571176, 26.619861927073416, 23.29575469544109, 20.17602607620194, 17.263708326920355, 14.558561788703832, 12.063317206556727, 9.779382052020285, 7.708919391173915, 5.854827587869545, 4.221144796460084, 2.81437731913287, 1.644832875117678, 0.7329678924029417, 0.12692479044670257, 0, 0, 0.3174242223846728, 1.0508066481909581, 2.06492177624638, 3.3273120698616667, 4.821991969210358, 6.541046350980632, 8.478502025691553, 10.631184441590571, 12.99655039617369, 15.572757887957653, 18.35710849091494, 21.34958530622016, 24.54768450893041, 27.95107657460369, 31.556619420317976, 35.36405381828619, 39.371498524855184, 43.5767350919977, 47.977275315823164, 52.570997473970486, 57.35566379935703, 62.3284660920572, 67.48643874442391, 72.82606177512208, 78.34373106300283, 84.03607822373688, 89.89924418670341, 95.92903189567281, 102.12101507260483, 108.46891001790917, 114.96913146769502, 121.61651654537607, 128.4035323486461, 135.3255745146766, 142.3764943539169, 149.54752453571498, 156.83422722500302, 164.22639432473423, 171.71850535666255, 179.30026245126433, 186.964842117959, 194.70078881889776, 202.50089097354785, 210.3520296147266, 218.24612872687962, 226.17034887952832, 234.1128028483385, 242.06214770517005, 250.00298078452633, 257.92272070967107, 265.8066446315247, 273.6380375236012, 281.40009961748973, 289.0759068838406, 296.646365239185, 304.0899101098748, 311.38530953125417, 318.5094249822445, 325.43679151360686, 332.1396092451799, 338.5874890072366, 344.7462070213571, 350.57953161152426, 356.04564691453743, 361.0970192731954, 365.67809777886555, 369.7227554223983, 373.149480002875, 375.8509595260949, 377.6704979486286, 378.1841558463501, 377.29330847008265, 375.22393526766217, 372.3209323964329, 368.7240625887708, 364.5323778471484, 359.82286387609264, 354.6583476346693, 349.0920732608186, 343.17007996969426, 336.9327238916221, 330.4152140043907, 323.65099948325417, 316.66969199158274, 309.4986073348213, 302.16259732453057, 294.6836278262733, 287.0837716825327, 279.3837224660021, 271.60224123548363, 263.75532068609317, 255.86046209792138, 247.93406392584768, 239.98946243793708, 232.0406261124551, 224.10209036533328, 216.18424461669005, 208.30033278011175, 200.4614342775262, 192.67708498908863, 184.9593309289295, 177.31495706258417, 169.75637875716015, 162.28889064466372, 154.9238615417167, 147.6662285982283, 140.5257807644613, 133.50832479263835, 126.62038212447139, 119.86952150308204, 113.26007369894661, 106.79857364814886, 100.49087643315838, 94.3415421966067, 88.35434303134103, 82.53510027653373, 76.88765272761125, 71.41596229276831, 66.12360727194444, 61.01381522945067, 56.08987011272762, 51.354633344849596, 46.810808272838734, 42.46089234801713, 38.30719396305266, 34.35206679134051, 30.59737605260742, 27.04372075739334, 23.694032281247182, 20.54940267048987, 17.611092024299865, 14.880484324834374, 12.359499904817858, 10.049517236455824, 7.952562745727934, 6.0714170360532025, 4.410561979867002, 2.975096972949432, 1.7757903220801399, 0.830384449114745, 0.181445020701001]",0
